SubCategoryID,GroupName,SubGroup,ItemName,ItemDescription,ItemCode,Manufacturer_ID,Manufacturer,Expirable,MinLevel,MaxLevel,ReorderLevel,ReorderQty,MinUnit,MaxUnit,ConversionFactor
,MEDICAL STORE,DISPOSABLES,SPINAL NEEDLE 20G,SPINAL NEEDLE 20G,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SPINAL NEEDLE 22G,SPINAL NEEDLE 22G,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SPINAL NEEDLE 23G,SPINAL NEEDLE 23G,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SPINAL NEEDLE 25G,SPINAL NEEDLE 25G,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SPINAL NEEDLE 26G,SPINAL NEEDLE 26G,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SPINAL NEEDLE 27G,SPINAL NEEDLE 27G,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SPINAL NEEDLE 29G,SPINAL NEEDLE 29G,,,TOP,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERI DRAPE 1040,STERI DRAPE 1040,,,3M,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERI DRAPE 1040,STERI DRAPE 1040,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERI DRAPE 1050,STERI DRAPE 1050,,,3M,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 6.5 SIZE,STERILE GLOVES 6.5 SIZE,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 6.5 SIZE,STERILE GLOVES 6.5 SIZE,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 6SIZE,STERILE GLOVES 6SIZE,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 6SIZE,STERILE GLOVES 6SIZE,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 6SIZE,STERILE GLOVES 6SIZE,,,petal,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 7 SIZE,STERILE GLOVES 7 SIZE,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 7 SIZE,STERILE GLOVES 7 SIZE,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 7.5 SIZE,STERILE GLOVES 7.5 SIZE,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 7.5 SIZE,STERILE GLOVES 7.5 SIZE,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 8 SIZE,STERILE GLOVES 8 SIZE,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERILE GLOVES 8 SIZE,STERILE GLOVES 8 SIZE,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,STERISTRIP,STERISTRIP,,,3M,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SUCTION CATHETER 12 SIZE,SUCTION CATHETER 12 SIZE,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SUCTION CATHETER 16SIZE,SUCTION CATHETER 16SIZE,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SUCTION CATHETER -18 SIZE,SUCTION CATHETER -18 SIZE,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SUCTION CATHTER - 8 SIZE,SUCTION CATHTER - 8 SIZE,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SUPRA CATH  -16 SIZE,SUPRA CATH  -16 SIZE,,,SURGIMEDIK,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SV SET 18G,SV SET 18G,,,TOP,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SV SET 18G,SV SET 18G,,,SURGICARE,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SV SET 18G,SV SET 18G,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SV SET 20G,SV SET 20G,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 10ML,SYRINGE 10ML,,,HINDUSTAN SYRINGE & MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 10ML,SYRINGE 10ML,,,NIPRO,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 10ML,SYRINGE 10ML,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 10ML,SYRINGE 10ML,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 2 ML,SYRINGE 2 ML,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 2 ML,SYRINGE 2 ML,,,HINDUSTAN SYRINGE & MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 2 ML,SYRINGE 2 ML,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 20ML,SYRINGE 20ML,,,HINDUSTAN SYRINGE & MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 20ML,SYRINGE 20ML,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 20ML,SYRINGE 20ML,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 3ML,SYRINGE 3ML,,,HINDUSTAN SYRINGE & MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 50ML,SYRINGE 50ML,,,HINDUSTAN SYRINGE & MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 50ML,SYRINGE 50ML,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 5ML,SYRINGE 5ML,,,HINDUSTAN SYRINGE & MEDICAL,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 5ML,SYRINGE 5ML,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 5ML,SYRINGE 5ML,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,SYRINGE 5ML,SYRINGE 5ML,,,NIPRO,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,T.U.R.SET,T.U.R.SET,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,T-BANDAGE,T-BANDAGE,,,,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,TEGADERM,TEGADERM,,,3M,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,THERMOMETER,THERMOMETER,,,HICKS THERMOMETER,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,THERMOMETER,THERMOMETER,,,BIOCHEM PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,THERMOMETER,THERMOMETER,,,DOCTOR,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,THERMOMETER,THERMOMETER,,,dr.h.c mody,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,TRACHEOSTOMY TUBE 7.5,TRACHEOSTOMY TUBE 7.5,,,PORTEX,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,TRACHEOSTOMY TUBE-7.0,TRACHEOSTOMY TUBE-7.0,,,PORTEX,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,TRACHSTOMY TUBE 8 SIZE,TRACHSTOMY TUBE 8 SIZE,,,PORTEX,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,TRACHSTOMY TUBE -8.5SIZE,TRACHSTOMY TUBE -8.5SIZE,,,PORTEX,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,TRANSPORE PLASTER 1/2 INCH,TRANSPORE PLASTER 1/2 INCH,,,3M,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,TRU POLY GLOVES 7.0,TRU POLY GLOVES 7.0,,,SUTURES INDIA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,URICOND,URICOND,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,URINE BAG ROMSONS,URINE BAG ROMSONS,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,UROTHERAL   CATHETER,UROTHERAL   CATHETER,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,UROTHERAL   CATHETER,UROTHERAL   CATHETER,,,ARAVIND GROUP,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VACCU SUCK SUCTION SET,VACCU SUCK SUCTION SET,,,ROMSONS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VACCU SUCK SUCTION SET,VACCU SUCK SUCTION SET,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VENFLON 16G,VENFLON 16G,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VENFLON 16G,VENFLON 16G,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VENFLON 18G,VENFLON 18G,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VENFLON 20G BD,VENFLON 20G BD,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VENFLON 22G,VENFLON 22G,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VENFLON 22G,VENFLON 22G,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VENFLON 24G,VENFLON 24G,,,BD PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VENTILATOR CIRCUIT,VENTILATOR CIRCUIT,,,VINJOH HEALTHCARE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,DISPOSABLES,VENTURI MASK KIT ADULT,VENTURI MASK KIT ADULT,,,VINJOH HEALTHCARE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,DROPS,BOTRACLOT SOLUTION,BOTRACLOT SOLUTION,,,JUGGAT PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,DROPS,CANDID-O EAR DROPS,CANDID-O EAR DROPS,,,GLENMARK PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DROPS,CATAGON EYE DROPS,CATAGON EYE DROPS,,,ENTOD PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,DROPS,CATAGON EYE DROPS,CATAGON EYE DROPS,,,PHARMED LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,DROPS,CIPLOX EYE DROPS,CIPLOX EYE DROPS,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,DROPS,OFLACIN -DX  DROPS,OFLACIN -DX  DROPS,,,MICRO LABS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,DROPS,P-125 DROPS 15ML,P-125 DROPS 15ML,,,APEX  LABORATORIES  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,DROPS,PYRICORT E/E DROPS,PYRICORT E/E DROPS,,,FDC LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,DROPS,ZINCOVIT DROPS,ZINCOVIT DROPS,,,APEX  LABORATORIES  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INHALER,ASTHALIN INHALER,ASTHALIN INHALER,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INHALER,DUOLIN INHALER,DUOLIN INHALER,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INHALER,FORMONIDE 100MG INHALER,FORMONIDE 100MG INHALER,,,GERMEN REMEDIES,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,5FLUCEL-250MG-INJ,5FLUCEL-250MG-INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,5FLUCEL-500MG-INJ,5FLUCEL-500MG-INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,5FLUCEL-500MG-INJ,5FLUCEL-500MG-INJ,,,FREENS KOBI,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ACIVIR  INJ,ACIVIR  INJ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ADENOCOR INJ,ADENOCOR INJ,,,SANOFI-SYNTHELABO INDIA LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ADENOZ 6MG INJ,ADENOZ 6MG INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ADERNALINE  -INJ,ADERNALINE  -INJ,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ADERNALINE  -INJ,ADERNALINE  -INJ,,,RIDLEY LIFE SCIENCE PVT LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ADRENALINE INJ,ADRENALINE INJ,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ADRENALINE INJ,ADRENALINE INJ,,,PRS CHEMICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ADRENALINE INJ,ADRENALINE INJ,,,RIDLEY LIFE SCIENCE PVT LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ADRIM  10MG INJ,ADRIM  10MG INJ,,,FREENS KOBI,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ADRIM 50MG INJ,ADRIM 50MG INJ,,,FREENS KOBI,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,AGGRIBLOC 5MG 100ML,AGGRIBLOC 5MG 100ML,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ALDOPAM -INJ,ALDOPAM -INJ,,,SAMRATH PHARMA LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ALFAKIM 250MG INJ,ALFAKIM 250MG INJ,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ALFAKIM-500MG INJ,ALFAKIM-500MG INJ,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ALTAXEL 300MG-INJ-VIAL,ALTAXEL 300MG-INJ-VIAL,,,cytomed,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,AMBISTRYN-S  0.75G INJ,AMBISTRYN-S  0.75G INJ,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,AMINOPHYLLIN INJ,AMINOPHYLLIN INJ,,,HINDUSTAN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,AMIODON INJ AMP,AMIODON INJ AMP,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,AMPILOX 500MG INJ,AMPILOX 500MG INJ,,,BIOCHEM PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,AMPOXIN - 250MG INJ,AMPOXIN - 250MG INJ,,,"UNICHEM LABORATORIES LTD,",,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ANAWIN  0.25%  INJ,ANAWIN  0.25%  INJ,,,NEON LABORATORIES,,,,,,20 CC,20 ML,1
,MEDICAL STORE,INJECTION,ANAWIN  0.5%  INJ,ANAWIN  0.5%  INJ,,,NEON LABORATORIES,,,,,,20 CC,20 ML,1
,MEDICAL STORE,INJECTION,ANAWIN HEAVY 5% INJ,ANAWIN HEAVY 5% INJ,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ANEKET INJ 5ML,ANEKET INJ 5ML,,,NEON LABORATORIES,,,,,,10 CC,10 ML,1
,MEDICAL STORE,INJECTION,AQSUSTEN 25 INJ,AQSUSTEN 25 INJ,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ARACHITAL INJ,ARACHITAL INJ,,,"ABBOTT INDIA LTD.,",,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ARTACIL  INJ -2.5ML,ARTACIL  INJ -2.5ML,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ASCORBIC ACID INJ,ASCORBIC ACID INJ,,,MARTIN     AND     HARRIS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,AUGPEN 150MG INJ,AUGPEN 150MG INJ,,,ZUVENTUS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,AVIL INJ 2ML,AVIL INJ 2ML,,,AVENTIS PHARMA LIMIUTED,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BAZIPAR 200MG INJ,BAZIPAR 200MG INJ,,,PDPL PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BEPARIN-5000-INJ,BEPARIN-5000-INJ,,,BE PHARMCEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BEPARIN-5000-INJ,BEPARIN-5000-INJ,,,INTAS PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BEPARINE-25000,BEPARINE-25000,,,BE PHARMCEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BESTUM 1000 INJ,BESTUM 1000 INJ,,,WOCKHARDT LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BETNESOL INJ,BETNESOL INJ,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BLEOCEL 15 MG INJ,BLEOCEL 15 MG INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BLEOPAR 15MG INJ,BLEOPAR 15MG INJ,,,PDPL PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BLEOPAR 15MG INJ,BLEOPAR 15MG INJ,,,parenteral drugs india ltd,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BOTRAPASE INJ,BOTRAPASE INJ,,,JUGGAT PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BUSCOGAST INJ,BUSCOGAST INJ,,,BOEHRINGER INGELHEIM,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,BUSCOPAN INJ,BUSCOPAN INJ,,,BOEHRINGER INGELHEIM,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CALCIUM SANDOZ INJ,CALCIUM SANDOZ INJ,,,NOVARTIS LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CALMPOSE INJ,CALMPOSE INJ,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CARBOZAR 450MG INJ,CARBOZAR 450MG INJ,,,RPG LIFESCIENCES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CELCARB 150MG INJ,CELCARB 150MG INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CELCARB 450 INJ,CELCARB 450 INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CIPROKEM INJ 100ML,CIPROKEM INJ 100ML,,,ALKEM LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CIPROKEM INJ 100ML,CIPROKEM INJ 100ML,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,COBATUS INJ AMP 2ML,COBATUS INJ AMP 2ML,,,ICON LIFE SCIENCES,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CORT-S INJ,CORT-S INJ,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CP 10LAKS INJ,CP 10LAKS INJ,,,ALEMBIC LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CYCLOCEL-200INJ,CYCLOCEL-200INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CYCLOCEL-500-INJ,CYCLOCEL-500-INJ,,,celon lab,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CYTOBLASTIN INJ,CYTOBLASTIN INJ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,CYTOCRISTIN INJ 1 MG,CYTOCRISTIN INJ 1 MG,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DACAREX 500MG INJ,DACAREX 500MG INJ,,,cytomed,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DACAREX-200-INJ,DACAREX-200-INJ,,,cytomed,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DALACIN 300MG INJ,DALACIN 300MG INJ,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DALACIN 600MG INJ,DALACIN 600MG INJ,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DALCINEX 2ML INJ,DALCINEX 2ML INJ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DALCINEX 4ML INJ,DALCINEX 4ML INJ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DECADRAN INJ,DECADRAN INJ,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DECADURABOLIN 25MG INJ,DECADURABOLIN 25MG INJ,,,ORGANON INDIA LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DECADUROBOLIN 50MG  INJ,DECADUROBOLIN 50MG  INJ,,,ORGANON INDIA LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DECARB-200MG INJ,DECARB-200MG INJ,,,fresenius kabi,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DERIPHYLLIN INJ,DERIPHYLLIN INJ,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DEXTROLYTE M (P),DEXTROLYTE M (P),,,CLARIS LIFE SCIENCE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DEXTROSE  10%  - 500ML,DEXTROSE  10%  - 500ML,,,CLARIS LIFE SCIENCE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DEXTROSE 25% INJ 25ML,DEXTROSE 25% INJ 25ML,,,CLARIS LIFE SCIENCE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DIGOXIN INJ,DIGOXIN INJ,,,SAMRATH PHARMA LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DILZEM 5ML INJ,DILZEM 5ML INJ,,,TORRENT PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DOLONEX 2ML INJ,DOLONEX 2ML INJ,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DROTIN 2ML INJ,DROTIN 2ML INJ,,,WALTER BUSHNELL,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DYNALIX 60 INJ,DYNALIX 60 INJ,,,BIOCON,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,DYTOR INJ,DYTOR INJ,,,CIPLA  LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,EDAKEM INJECTION,EDAKEM INJECTION,,,ALKEM LABORATORIES LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ELDERVIT B12 INJ,ELDERVIT B12 INJ,,,ELDER PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ENAVIL INJ 2ML,ENAVIL INJ 2ML,,,leeford,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ENCORATE 500MG INJ,ENCORATE 500MG INJ,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ENCORATE 500MG INJ.,ENCORATE 500MG INJ.,,,SUN PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ENDOXAN 500MG INJ,ENDOXAN 500MG INJ,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ENDOXAN N 1GM,ENDOXAN N 1GM,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ENDOXAN N 200MG INJ,ENDOXAN N 200MG INJ,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ENDOXAN N 200MG INJ,ENDOXAN N 200MG INJ,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,ENDOXAN N 500MG INJ,ENDOXAN N 500MG INJ,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,EPIDOSIN 1ML INJ,EPIDOSIN 1ML INJ,,,TTK HEALTHCARE LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,EPSOLIN  INJ,EPSOLIN  INJ,,,ZYDUS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,EUPEN INJ 1GM,EUPEN INJ 1GM,,,NEON LABORATORIES,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,FARMORUBICIN-10,FARMORUBICIN-10,,,PFIZER LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,FENDROP INJ,FENDROP INJ,,,VERVE HEALTH CARE LTD,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,FENDROP INJ,FENDROP INJ,,,RUSAN PHARMA,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,FLURACIL 500MG INJ,FLURACIL 500MG INJ,,,BIOCHEM PHARMACEUTICALS,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,FONDAFLO 7.5 INJ,FONDAFLO 7.5 INJ,,,LUPIN LIMITED,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,FORTUM 1GM INJ,FORTUM 1GM INJ,,,GLAXOSMITHKINE,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,FORTWIN  INJ,FORTWIN  INJ,,,RANBAXY,,,,,,NOS,NOS,1
,MEDICAL STORE,INJECTION,FOSOLIN  150MG /2ML INJ,FOSOLIN  150MG /2ML INJ,,,ZYDUS,,,,,,NOS,NOS,1
